spike_times,spike_values,unit
0.1020333333333333,8.241564722307144,unit_2
0.1075666666666666,7.642998009841248,unit_2
0.1130666666666666,8.194045859000168,unit_2
0.1336,9.208216165162275,unit_2
0.143,8.47304999415097,unit_2
0.1487666666666666,6.70937903299602,unit_2
0.1537666666666666,7.492762038612854,unit_2
0.1589666666666666,7.639032211750563,unit_2
0.164,8.54478077694798,unit_2
0.1689666666666666,8.263142394388689,unit_2
0.195,7.692631146355078,unit_2
0.2017,7.923100222210281,unit_2
0.209,7.239138994715167,unit_2
0.2153666666666666,8.040898976793306,unit_2
0.2212,7.9327117288336275,unit_2
0.2267,7.510830643728744,unit_2
0.2317,7.897945013979156,unit_2
0.2587333333333333,8.209615768519509,unit_2
0.2667,7.3077675122421,unit_2
0.2767666666666666,7.848414679024957,unit_2
0.2830333333333333,7.584533828092043,unit_2
0.2892333333333333,7.025707714784398,unit_2
0.2953,6.824793259046539,unit_2
0.3006333333333333,6.790851775975945,unit_2
0.3267666666666666,7.590298431951133,unit_2
0.3325666666666667,7.90361512547666,unit_2
0.3386333333333333,8.116529516345059,unit_2
0.3442,7.593646785308766,unit_2
0.3495666666666667,6.830510154295322,unit_2
0.3549,6.772040079061246,unit_2
0.3600666666666666,6.503345527272801,unit_2
0.3654333333333334,7.327190851367931,unit_2
0.3707,7.138375206265201,unit_2
0.3771333333333333,7.403762244826774,unit_2
0.3834999999999999,6.941144794247764,unit_2
0.3897333333333334,6.520845616682812,unit_2
0.3964,6.590468412479531,unit_2
0.4235333333333333,7.108545928428818,unit_2
0.4306999999999999,8.043361491025712,unit_2
0.4363333333333333,7.4349068869160355,unit_2
0.4416,7.30783333826099,unit_2
0.4477666666666666,6.271160979061983,unit_2
0.4539999999999999,6.475789659155193,unit_1
0.4598,6.150900017711792,unit_1
0.4657333333333333,6.545627375714192,unit_2
0.5007,6.576595742071377,unit_2
0.5073,6.826362824490464,unit_2
0.5136000000000001,6.61702890377674,unit_2
0.5195666666666666,5.498206348325532,unit_1
0.5251333333333333,7.381607353125734,unit_2
0.5312,7.2069261208734465,unit_2
0.5410333333333334,6.095860306131957,unit_1
0.5477,6.2174412695710854,unit_1
0.5539000000000001,6.342291029394246,unit_2
