spike_times,spike_values,unit
0.1039666666666666,9.2749050533773,unit_2
0.1078666666666666,4.045061742198949,unit_1
0.1266666666666666,7.433174931933294,unit_2
0.1306333333333333,5.459947212089318,unit_1
0.1470666666666666,8.68261192279767,unit_2
0.1527,9.182622393730682,unit_2
0.1737333333333333,8.371527780178521,unit_2
0.1809333333333333,8.394938456850804,unit_2
0.1869333333333333,8.604304772707305,unit_1
0.1949666666666666,2.8448819113136863,unit_1
0.2128,7.830026212694065,unit_2
0.2187,8.257336721525878,unit_2
0.2246666666666666,11.388999643442776,unit_2
0.2403,8.291805247527153,unit_2
0.2468666666666666,6.41752744488991,unit_1
0.2491666666666666,2.7406844186383523,unit_1
0.2674333333333333,7.308736073644022,unit_2
0.2736,5.2376402674392075,unit_2
0.2928666666666666,11.357253490251884,unit_2
0.3127333333333333,7.566890569688796,unit_2
0.3197333333333333,6.8524336905541245,unit_2
0.3252,9.849257165019935,unit_2
0.346,6.380030316883489,unit_2
0.3496333333333333,3.871680668674493,unit_1
0.3630666666666666,8.022173703017899,unit_2
0.3696333333333333,10.14908065156442,unit_2
0.3805,7.329163137322234,unit_2
0.3868666666666667,7.19942978863055,unit_2
0.4011333333333333,8.10792317641503,unit_2
0.4088666666666667,8.035671577857636,unit_2
0.4261333333333333,6.760169881971468,unit_2
0.433,6.714755343572573,unit_2
0.4378333333333333,4.142451739445148,unit_1
0.4393,3.959635259710234,unit_2
0.4588,7.396986665213032,unit_2
0.4662333333333334,5.908507345755171,unit_2
0.4702666666666667,4.505677425493374,unit_1
0.4878,8.567144429916636,unit_2
0.4945666666666667,8.059218127704833,unit_2
0.5007666666666667,7.004692011231612,unit_2
0.5043333333333333,3.652067444685102,unit_1
0.5126000000000001,6.889644702500374,unit_2
0.5194,6.113875733593593,unit_2
0.5265666666666666,6.350945336938579,unit_2
0.5330333333333334,6.202391810099929,unit_1
0.5507666666666666,8.261733881126863,unit_2
0.5595666666666667,6.083674755429706,unit_2
0.5660666666666667,7.690384019889791,unit_2
0.5874333333333334,6.703616711254941,unit_2
0.5950666666666666,7.529243295585717,unit_2
0.6014999999999999,7.675490267467112,unit_2
0.6084999999999999,6.904881127842488,unit_2
0.6263666666666666,9.21789153039694,unit_2
0.6479666666666667,7.956825745901628,unit_2
0.6552666666666667,7.382187205749702,unit_2
0.6589666666666666,3.5415753367104097,unit_1
0.6810999999999999,7.598213395376095,unit_2
0.6888,8.810097037512973,unit_2
0.6948333333333333,9.286568198026975,unit_2
0.7126,6.818939416289173,unit_2
0.7203333333333333,5.66831215916417,unit_2
0.7267333333333333,6.589043562495159,unit_2
0.7337666666666667,6.584838439681789,unit_2
0.7394999999999999,2.5709198966983995,unit_1
0.7407333333333334,4.706548116971224,unit_2
0.7560666666666667,6.907582025620097,unit_2
0.7609666666666667,3.7700737463484777,unit_1
0.7863333333333333,6.5945342291524,unit_2
0.7917,5.169391252384044,unit_1
0.8096666666666666,7.70602103144596,unit_2
0.8168333333333333,7.207687511762135,unit_2
0.8236333333333333,6.379783519845617,unit_1
0.8491,7.923071230097499,unit_2
0.8571333333333333,7.383834549784317,unit_2
0.8723,7.211519248560698,unit_2
0.8801666666666667,6.548157586849657,unit_2
0.887,6.730837394112117,unit_2
0.8943,6.889817907454757,unit_2
0.9021666666666668,6.89352329725014,unit_2
0.9134,5.786902515296061,unit_2
0.9214,6.572318139944286,unit_2
0.9267666666666666,3.615673043675526,unit_1
0.9441333333333332,7.397390347227187,unit_2
0.9536,6.518796043582143,unit_2
0.9607,9.466650528234767,unit_2
0.9829666666666668,7.0088092057539795,unit_2
0.9906666666666668,7.979383572998942,unit_2
0.9989,7.586452095367211,unit_2
1.0068333333333337,6.374880226201044,unit_2
1.0132666666666668,3.434386352052014,unit_1
1.0355333333333334,7.1600856642667985,unit_2
1.0572333333333337,7.582081752553453,unit_2
1.0660333333333334,6.6141391432481,unit_2
1.0943666666666667,6.991272482196056,unit_2
1.1036,6.825375394337974,unit_2
1.1100666666666668,6.675722275838142,unit_2
1.1182666666666667,7.567699631943412,unit_2
1.1266666666666667,6.693901457312241,unit_2
