spike_times,spike_values
0.1059,6.141516933158016
0.1120333333333333,5.805824794283141
0.1168,5.1578038635039425
0.1209666666666666,6.307656771587586
0.1441333333333333,7.831999965528322
0.1496333333333333,6.412109089550982
0.154,5.494588566424406
0.1582,5.063811161097903
0.1624333333333333,6.71186132243113
0.1667333333333333,6.522544080997411
0.1936333333333333,5.6002650888763785
0.1987,5.451523960785311
0.2035666666666666,7.595045525596974
0.2079333333333333,4.770333142674011
0.2123,5.948625077900603
0.2173666666666666,5.2119397252564506
0.2216,5.405034027287273
0.2257666666666666,4.800097068502579
0.2299333333333333,5.115363539350502
0.2337666666666666,4.096175272240005
0.2580666666666666,5.86479182837395
0.2635,6.835050473757344
0.2681666666666666,5.450725322945747
0.2726666666666666,4.954393738030571
0.2767666666666666,4.986656636803014
0.2810666666666667,5.310135723260246
0.2853666666666666,5.204680012307931
0.2897,5.551298595736996
0.2939,5.08636620614847
0.2982333333333333,4.599771346289524
0.3214333333333333,5.761347374916934
0.3272333333333334,5.221965032116615
0.3321666666666666,5.059637926627661
0.3367666666666666,5.115782637921174
0.3411,4.842724428461831
0.3456333333333333,4.849215182542165
0.3506,5.029591211299376
0.3547666666666667,4.698744908164377
0.3591,4.6066367150361165
0.3633333333333333,5.173225269648833
0.3677666666666667,4.550184160586864
0.3717,4.6140919537173515
0.3757333333333333,4.709644755780984
0.3799333333333333,6.953575136181845
0.4039333333333333,5.706304855391574
0.4094,5.67208307641059
0.414,5.217399104566961
0.4185666666666666,4.852007862779377
0.4229333333333334,4.902418093750346
0.4274,4.26597117736924
0.4320333333333334,4.805509112490312
0.4364333333333333,4.5269193531844305
0.4408999999999999,4.618663433138119
0.4456,4.878271946163371
0.4500666666666667,4.984211448256769
0.4543,4.746371767273132
0.4584333333333333,4.684907408854299
0.4626333333333333,4.640954641997486
0.4668666666666666,6.145547994140158
0.4910333333333333,5.40252134257471
0.4966666666666667,5.695142080817194
0.5020333333333333,5.355591775417051
0.5075,4.869800995052955
0.5134333333333333,4.989114169964661
0.519,4.983286744292201
0.5244666666666666,4.998448029213766
0.5292333333333333,4.602652568999563
0.5335,4.2025456969524715
0.5379333333333334,4.608232280652875
0.5639666666666667,5.184147577696408
0.5703333333333334,4.867790993255998
0.5756,5.42208329436811
0.5801666666666667,5.1507330994532
0.5851666666666667,5.045359432971707
0.5898333333333333,4.920768053168324
0.5943666666666667,4.571287039068717
0.5989333333333333,4.809449207674715
0.6051,4.770988066551696
0.6102,3.792349650068446
0.6148333333333333,4.365621081943086
0.6198,4.134149806575575
0.6243,4.284064523239211
0.6284,4.323449741749075
0.6327333333333333,4.124338989761686
0.6375,4.199056582464146
0.642,4.603704044655129
0.6466999999999999,4.257362694270948
0.6514333333333333,3.9806688886187658
0.6556666666666666,4.525418818751995
0.6606666666666666,4.222887004030454
0.6652666666666667,4.09939631314803
0.6701666666666667,4.038369118310884
0.6766,3.943349886930674
0.6819333333333333,4.202743050183666
0.6870666666666666,4.572080017313681
0.6926666666666667,4.390456661565568
0.6975666666666667,3.815053419020877
0.7024,4.196269583039081
0.7072999999999999,3.987352121179783
0.7124,3.916014335479554
0.7165333333333334,4.033726892428847
0.7215333333333334,4.0575629388296885
0.7271666666666666,3.9338908797008383
0.7319,4.200057469371247
0.7370333333333333,4.308256203226969
0.7420333333333333,3.983486753959196
0.7472,6.352779297731267
0.7719333333333334,4.54450478501703
0.7783,4.81585793608849
0.7837,4.346690413164428
0.7887333333333333,4.616469174945771
0.7938999999999999,4.109214527974393
0.7997666666666666,4.0081240750755125
0.8048,4.010557331950646
0.8095333333333333,3.9648183262172982
0.8143333333333334,3.807555629194579
0.8193333333333334,4.331495899422521
0.8248,3.832257506816916
0.8298666666666666,4.294299590837836
0.8350333333333333,3.83460069205148
0.8402,3.7944965659396326
0.845,4.047969167277356
0.8502666666666666,3.864762925943386
0.8554999999999999,4.176514608013475
0.8615333333333333,4.0692972200074
0.8680333333333333,4.079787846049934
0.8733,4.102322266819481
0.8795666666666666,3.747723956085829
0.8848,4.12793731391528
0.8906666666666666,3.0948003555295394
0.8962666666666667,3.5819258009465433
0.9015666666666666,3.753066666692999
0.9065333333333332,3.582051105443947
0.9122,3.917705740822494
0.9174333333333332,3.724142517180885
0.9237666666666666,3.9668511045659183
0.9293,4.1066927602864105
0.9354333333333332,3.934586488294102
0.9408,2.992023325229397
0.9466,3.726310599868816
0.9527,4.360814732849399
0.9591666666666666,3.8623957429880895
0.9643666666666666,3.865780556720168
0.9708,3.799050549351988
0.9772333333333332,3.762921687026924
0.9832666666666666,4.341597663124623
0.9895333333333332,3.949116320864305
0.9957666666666668,3.685188894819399
1.002,3.548229703826037
1.0082,3.682473310754157
1.0147666666666666,3.608486776828042
1.0213666666666668,3.3998136269842236
1.0275,3.4665339554784267
1.0326666666666666,4.248158022889052
1.0377666666666667,3.824731223867722
1.0433666666666668,3.6518711542260447
1.0494333333333334,3.855901860474785
1.054366666666667,3.591176472240731
1.0614666666666668,3.5894932553633625
1.068,3.304747147679569
1.0739333333333334,3.4697016902798468
1.080833333333333,3.3227052290920236
1.086833333333333,3.5838202614959083
1.0939666666666668,3.06787431373749
1.1011666666666668,3.2036891955272293
1.1074000000000002,3.4484830821696475
1.1145333333333334,3.3420542200363466
1.1205666666666667,3.2806272476934257
1.1270666666666669,3.501651402684407
1.1336000000000002,3.485663364040734
1.14,3.313355066904642
1.1460333333333337,3.917023985334601
1.1516666666666668,4.129080825016394
1.1579000000000002,3.9127456564911385
1.1673666666666669,3.3681015267401073
1.173533333333333,3.109981861702976
1.179633333333333,3.1482532990180863
1.1852,3.851346642924962
1.191366666666667,3.680673389070986
1.1965666666666668,3.410822369083869
1.2042000000000002,3.5689213955592978
1.2101666666666668,3.877032476349583
1.2165333333333337,3.0864577425217368
1.2228333333333334,3.4908944253871197
1.2287666666666668,3.3902735131873705
1.2349666666666668,3.0471838598613177
1.2425333333333335,3.433245826678991
1.2492,2.9188520207431097
1.2548,3.569074580864334
1.262066666666667,3.4860177680000817
1.2696,3.1991772713604645
1.2773333333333334,3.696370253093956
1.2839666666666667,3.079326826186842
1.2898333333333334,2.747285936469656
1.2965,3.2127183064402542
1.3038333333333334,3.2782608744111967
1.3101,3.0181663991279404
1.3159,3.295441698050781
1.322566666666667,3.203208193695078
1.3290333333333335,3.0680860757607764
1.3359333333333334,3.1511606291437744
1.3417666666666668,3.3128632230899173
1.3529,3.855865664106402
1.3597333333333337,3.569146945826678
1.3665,3.386544348461759
1.3738333333333337,3.3804176488184963
1.3795333333333335,3.4092225650838133
1.3864333333333334,3.2116508477793473
1.3923,3.3982424606850956
1.3994000000000002,3.3962609677865263
1.4054666666666669,3.722354370194797
1.4112,3.689610901389812
1.4177666666666668,3.4587403851411533
1.4238000000000002,3.279341538987655
1.4313333333333331,3.4958469430141017
1.4405333333333334,3.3923386754962843
1.4485666666666668,2.8312394128640364
1.4554333333333334,2.749529538333924
1.4621333333333335,3.330201123759993
1.4685333333333337,3.2963395807437843
1.4755,3.0649304422649477
1.4828666666666668,2.861943420043469
1.4896666666666667,2.264776097956258
1.4956333333333334,3.0711479441699026
1.5031666666666668,2.650140994895913
1.5094333333333334,2.771924156367267
1.5162666666666669,2.8782854600237764
1.5233,3.501112467187644
1.5302333333333331,3.0486631160341795
1.5377666666666667,3.4604802252619136
1.5442333333333331,3.067429884864137
1.5515333333333334,3.5765396070322377
1.5579666666666667,3.194506267784889
1.5649333333333335,3.5386681563696865
1.5728666666666669,3.297637513626004
