spike_times,spike_values,unit
0.1059,6.140503001697979,unit_1
0.1120333333333333,5.804850807548733,unit_1
0.1168,5.156955533775608,unit_1
0.1209666666666666,6.306594118374628,unit_3
0.1441333333333333,7.830691228237591,unit_3
0.1496333333333333,6.411048108568459,unit_1
0.154,5.4936603528959544,unit_1
0.1582,5.062960239641351,unit_1
0.1624333333333333,6.710741613635377,unit_3
0.1667333333333333,6.5214461334068865,unit_3
0.1936333333333333,5.59930847870837,unit_1
0.1987,5.450603981950349,unit_1
0.2035666666666666,7.593765430263774,unit_3
0.2079333333333333,4.769524856034418,unit_1
0.2123,5.947607115965891,unit_1
0.2173666666666666,5.211073865801751,unit_1
0.2216,5.404136537628822,unit_1
0.2257666666666666,4.7993139364524025,unit_1
0.2299333333333333,5.114521521292084,unit_1
0.2337666666666666,4.095467223783163,unit_1
0.2580666666666666,5.863802480506253,unit_1
0.2635,6.833901839053773,unit_3
0.2681666666666666,5.449818719478774,unit_3
0.2726666666666666,4.953539810460388,unit_1
0.2767666666666666,4.9858608855316975,unit_1
0.2810666666666667,5.309239480522571,unit_1
0.2853666666666666,5.203824292511291,unit_1
0.2897,5.550376548997689,unit_1
0.2939,5.085476601105613,unit_1
0.2982333333333333,4.598989008528147,unit_2
0.3214333333333333,5.760386765372916,unit_1
0.3272333333333334,5.221077857763463,unit_1
0.3321666666666666,5.05876154609821,unit_1
0.3367666666666666,5.114963103113228,unit_1
0.3411,4.8419035241946355,unit_1
0.3456333333333333,4.848431473234071,unit_1
0.3506,5.028755918686247,unit_1
0.3547666666666667,4.697983124879653,unit_1
0.3591,4.605846831986093,unit_1
0.3633333333333333,5.172352975095501,unit_1
0.3677666666666667,4.549412048155518,unit_1
0.3717,4.61330049705383,unit_1
0.3757333333333333,4.708923025360672,unit_1
0.3799333333333333,6.9523759256886075,unit_3
0.4039333333333333,5.70533892265404,unit_1
0.4094,5.671152456393146,unit_1
0.414,5.216481417210518,unit_1
0.4185666666666666,4.851175368546317,unit_1
0.4229333333333334,4.901598797973608,unit_1
0.4274,4.265248573564782,unit_1
0.4320333333333334,4.804686024372146,unit_1
0.4364333333333333,4.526228616489183,unit_1
0.4408999999999999,4.6178756287080125,unit_1
0.4456,4.877484195803628,unit_1
