sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59
34.242028244631015,35.25906638777019,36.57184220333125,38.23840557350107,40.32132186726308,42.884223776343774,45.98770511133876,49.6866854534631,54.02884246632385,59.0522596353353,64.78221583966342,71.22785184407823,78.37790957761138,86.1953398408616,94.6143021500213,103.5422443738082,112.86462956813016,122.44945219943976,132.15130306505608,141.81531084487224,151.28104119912257,160.38635090931064,168.9710326818008,176.8803118315644,183.9686704008957,190.1041928815078,195.17306946282795,199.0836761795353,201.76963401662945,203.1916998586446,203.33864523289645,202.22679672137716,199.8979462030964,196.4162077083854,191.86479574347084,186.3432805845656,179.96503682563076,172.85418541122493,165.14197728196248,156.96321983522242,148.45277631602826,139.74169902756094,130.95351401515853,122.2016402880923,113.58789307199557,105.20111334087542,97.1152232946753,89.38722974861395,82.05635252005564,75.14499495714776,68.66158268733588,62.60397031503399,56.961710695958885,51.71783147906544,46.85156382691199,42.34070682685075,38.16207944672309,34.29137507589884,30.703599844403957,27.373488335264256
8.795726734860267,9.716200797780658,10.985490298248138,12.657584212331258,14.787890236506271,17.432868613298496,20.64872048529197,24.488421068773576,28.99734402908591,34.20845983665136,40.13781646913733,46.780583952925454,54.10812759464605,62.06670638499816,70.57776257532609,79.53918909562546,88.82734313616919,98.30029943939392,107.80298991810396,117.17389224569892,126.25179894560496,134.88137620495144,142.91707133548965,150.22585096104643,156.6900635502567,162.21126154965603,166.7142201083898,170.14950634021818,172.4936781754165,173.7475637020812,173.93365564076333,173.09346762795815,171.285523611982,168.58378556534697,165.0752700750707,160.85649948851903,156.029874206479,150.7007976245516,144.97551091194262,138.95931001721283,132.75507747212674,126.46230106883309,120.17655130974036,113.9891181049673,107.98631501078376,102.2479958283062,96.84548323870392,91.83971366146316,87.2800206410731,83.20305601255703,79.63126420661794,76.57110603518953,74.01152050086384,71.92335018339,70.26107148461278,68.96725248379789,67.97816046560024,67.22864417835754,66.65548527959248,66.19934452703183
8.056356033337714,10.170636914445922,12.509777090832388,15.116914530882724,18.04061025102387,21.334716714469813,25.055889662959544,29.2593482211401,33.99419796812231,39.29927576248073,45.20020565994898,51.70722625961631,58.81257400642448,66.48747857979242,74.68007635696685,83.31507268531082,92.29503330595224,101.50296849297324,110.80607526542444,120.06016771776164,129.1138717992941,137.81221683297463,146.00042206958844,153.52909217763855,160.26079144689018,166.07635029506272,170.87956283142358,174.60032716671267,177.19639873510567,178.65342894561243,178.9833929565895,178.2217937498336,176.423869664442,173.66055450234967,170.01496561177302,165.5793360173609,160.45198974580032,154.734311963685,148.5281936213132,141.934198512272,135.04998058033613,127.9685256277402,120.77611581936324,113.55026822446852,106.35827404502012,99.25664977546866,92.29129752315362,85.49819812206145,78.90473365802856,72.5316651330581,66.39503554974436,60.50684049304175,54.87457964169235,49.50116842235089,44.385933104997264,39.52615635620037,34.918537423218154,30.55998389354472,26.44740825259536,22.577291983792065
9.104696840179646,7.13910638494936,5.205038779614669,3.3525234475401646,1.6394667257779787,0.1311817583403911,-1.101105655161545,-1.9834440638150264,-2.443488858158357,-2.414709562434947,-1.8395914551144517,-0.6719118471451537,1.121117410508898,3.556159996652392,6.630498373616449,10.3189542019615,14.57221625066064,19.31732417758404,24.459905482934445,29.8873495057245,35.47248037063545,41.0775506302981,46.558684108126656,51.77109790670265,56.5746239302161,60.8383640065,64.44390699596045,67.2870614723466,69.27826243290946,70.34244866205395,70.4196355665845,69.46693724321153,67.46157502418157,64.40349122328286,60.316361289503305,55.24647768486794,49.25954525153087,42.43601943594997,34.86610578985214,26.645549347956464,17.872973529021277,8.648858834064537,-0.924708135202362,-10.745010624641772,-20.71110743296814,-30.72654522397292,-40.70085666884927,-50.54982606701499,-60.19544443844424,-69.56637599210656,-78.59944799019024,-87.2415521670663,-95.45045037986512,-103.19420185864996,-110.45076725836844,-117.20886474838989,-123.46892448274858,-129.24248422100783,-134.5500382073713,-139.41826604592603
-50.52192246657958,-49.27564174875533,-47.78302844104357,-45.98495403298479,-43.82525437272476,-41.25409030810569,-38.2304568920829,-34.72354986215332,-30.71314541196334,-26.189226346010717,-21.151208704247907,-15.607311068545286,-9.574714956806226,-3.0810650145800267,3.8328126220446137,11.10996057660175,18.67555704294669,26.437384538155182,34.28839879410905,42.1104049533713,49.77758086827647,57.15933675889452,64.1232173011908,70.53892382378363,76.28342038086288,81.2460417325064,85.33268200809373,88.46836199174176,90.598356936305,91.6888220638384,91.72666471679634,90.71822655442485,88.68774541092704,85.6763243738459,81.7408834887299,76.95254651654035,71.39458578803064,65.16015839461383,58.35010262056574,51.07097556862988,43.43259631496725,35.54414061275462,27.50936548439978,19.423069223655745,11.370097504414062,3.4258331666436206,-4.343539640528519,-11.880886270634136,-19.13727979615857,-26.07138920637256,-32.64995603990111,-38.84896948044896,-44.65505306348807,-50.065511898559336,-55.08630306777448,-59.730138651856,-64.01613676375463,-67.97018120683578,-71.62525033293042,-75.02077183544122
41.63650970176607,43.87870652144126,45.91176781599172,47.73175217168571,49.342643575647216,50.75493742131359,51.98404217196169,53.04931384347063,53.97344980596965,54.78149318697678,55.4993104739422,56.152166320439385,56.76396770811116,57.35690968414592,57.950713293313655,58.56099711453341,59.19734189218879,59.86239865763808,60.5528684493388,61.26145178689601,61.97795523716122,62.6891522041189,63.37884926569808,64.02929328672202,64.62323146699873,65.14541532956004,65.58327518804685,65.92706461090279,66.17009734999834,66.30949895974786,66.34666376358483,66.28634016369034,66.13472411424632,65.89780699068358,65.58051109648542,65.18657179545869,64.71935694469354,64.1835066270252,63.58626289202693,62.937241318993145,62.24651739371155,61.52182954497061,60.7659353469524,59.97540137949801,59.142063519809255,58.2568679696155,57.3138415128978,56.31227923923475,55.25731251000951,54.15972405766127,53.03495657376675,51.90104840289536,50.77626603717549,49.677643290597246,48.62059661027308,47.61910998568776,46.686266918942,45.83458563789711,45.0756427558332,44.41936130538657
51.65522212931032,52.6323877462106,53.49841278192605,54.26080954547922,54.9312411775316,55.52335854341244,56.05136156860421,56.52948810713728,56.9721770468818,57.394932181514434,57.81533969972638,58.25288355110706,58.72719621415281,59.2561621525586,59.85512280535427,60.53661096861961,61.30949991164809,62.17746569585735,63.1374824196827,64.1792956621446,65.28612835638118,66.43578858477173,67.60127717917429,68.75083782831652,69.8482130983122,70.85404307471053,71.72896325023754,72.43771341455859,72.95211344938498,73.25180029766618,73.32420976323239,73.16541173707158,72.7813834434281,72.18833541321511,71.41112292147562,70.47967378130991,69.4246304975653,68.27394847653531,67.05134560211138,65.77625068621404,64.46429254358945,63.12758722673178,61.77450448604628,60.4094619932239,59.03386126063271,57.647802290749205,56.251497658297495,54.84621568523743,53.43390873698614,52.0152900061631,50.58814740320681,49.146364908629074,47.67989360278276,46.17699902984923,44.62681060040448,43.01975687086364,41.347673992308415,39.6051349253649,37.7909399690665,35.9087265339457
-54.64072652637204,-53.48064319676128,-52.00060900544979,-50.139822373476136,-47.8357903347536,-45.02676646201077,-41.65423655864751,-37.66497895758722,-33.01354563383384,-27.666239433985936,-21.605749118491367,-14.834431015213037,-7.375666036827617,0.7254679083284472,9.401544634436451,18.562962756307403,28.099225846992717,37.88072106197593,47.76138169991541,57.583019070323445,67.18078548826058,76.38898255783671,85.04701644401257,93.00505660708548,100.12844113310464,106.30026959380564,111.42287907512276,115.41906549110196,118.23325707147173,119.83240556774123,120.20611700174776,119.36640398630988,117.34749073043302,114.20470594853796,110.01182637930653,104.85771939332264,98.84290166582872,92.07522330996832,84.66456942462857,76.7189644670291,68.34414462938113,59.64507043580888,50.72626070153551,41.69011779393893,32.63442515180434,23.65033807590228,14.821674714387072,6.224399320434003,-2.0751445656797003,-10.021638572168976,-17.570188180376526,-24.68504177394574,-31.338954375009777,-37.51296132264884,-43.19591841670689,-48.38381606684398,-53.07955090025591,-57.293065217899255,-61.04113977423936,-64.34692640372344
-29.896644378154264,-28.94049139611711,-27.81685380941419,-26.450214363840992,-24.760330358964595,-22.665262942274907,-20.085120655982134,-16.9460045302801,-13.183732750336524,-8.746967153973564,-3.5997996068258478,2.275737647902787,8.876915554417714,16.177329841100313,24.12434235994114,32.63812079243869,41.61299972982198,50.92122373221481,60.41880864348846,69.95227485026646,79.36428177110548,88.49724922948855,97.19560383812814,105.30765483826518,112.687863982039,119.20033439124695,124.72394693377387,129.15831086792917,132.42863668939958,134.48794656744877,135.31665864554887,134.92076010207853,133.32950345532527,130.59285153159524,126.77864949904756,121.96957606875895,116.26000267879486,109.7529437510464,102.55721462506123,94.78450833371552,86.54599856557644,77.94886070705726,69.09364137378614,60.07281250657815,50.97024933229794,41.861585523646646,32.81544397236123,23.894806562912,15.157379768308424,6.654667844577524,-1.569455616444408,-9.479747002239932,-17.049643073189642,-24.260432274372327,-31.100034558561525,-37.56145896873052,-43.64061471289304,-49.33395989243522,-54.63717727798991,-59.545194080974326
-2.5694737299098698,-1.0480409917480102,0.8797223274248065,3.2886730006621576,6.254546353992167,9.849454144118006,14.13711874349354,19.16863425448262,24.979619766508428,31.588403344458616,38.99400033382625,47.17348075236279,56.07972229967982,65.64059275132453,75.759711021841,86.31833252719579,97.17784411324546,108.18283629111332,119.1650052713716,129.94816960467716,140.3545862025004,150.21181183979698,159.35878808810966,167.65063852778297,174.96225965925052,181.19090851913035,186.2583466290028,190.11259005678136,192.7283631460336,194.10570662706104,194.26718688279345,193.25441210031133,191.12427502255323,187.94515066157928,183.7932332288653,178.74956854103897,172.89882691319022,166.33026331696877,159.13975665033405,151.43072239533868,143.31214325653156,134.89383210821745,126.28096062277484,117.57011867234964,108.84756460367944,100.18869050045863,91.65747510817845,83.30612546952065,75.17619261583704,67.30102280156382,59.70776354430192,52.41765020122476,45.4449951612675,38.79667322102888,32.473385204728785,26.47186403503528,20.78666676133969,15.41135378665093,10.338919017870168,5.561617292970945
-55.97316885330903,-53.78640812449467,-51.33593942351411,-48.5722951486748,-45.4421198988948,-41.88980094892735,-37.8592634350024,-33.2964181260982,-28.15215360777516,-22.38584938975607,-15.969759738707593,-8.893981099950967,-1.1710781445015055,7.16057531406377,16.035302503327088,25.360700310747,35.02053452046543,44.8798071893155,54.79101511063,64.6003793201814,74.1532092434063,83.29819894697565,91.89081503807864,99.79587474920258,106.88983250743966,113.06365127287872,118.22625552988345,122.30748454085987,125.25969238899444,127.05820906023268,127.7013536341891,127.21022836049828,125.62778787625244,123.0165375162452,119.4549401551778,115.03343569069229,109.85091332390428,104.0115502934328,97.62149796896372,90.78557370171272,83.60477167235264,76.17522221195796,68.5885012862906,60.932662213171454,53.29315982845466,45.75267353649397,38.389638960455336,31.27668967613033,24.479974412612314,18.05911340206122,12.06731136281811,6.551443309093635,1.5520120382833795,-2.896966345109039,-6.767741026237488,-10.038028771255329,-12.689985766862328,-14.7093642816008,-16.084991595244368,-16.8085513040163
-2.896966345109039,-6.767741026237488,-10.038028771255329,-12.689985766862328,-14.7093642816008,-16.084991595244368,-16.8085513040163,-16.874758870961557,-16.28232860859816,-15.0358667540902,-13.148510266028886,-10.645133359604973,-7.564898124192485,-3.9615312457910754,0.0981499572965916,4.535514236744632,9.260804661738533,14.174677295492684,19.171639247232648,24.14482995954924,28.99074511748932,33.612822060226215,37.92350363983618,41.84536551234113,45.312432140270445,48.27176567010558,50.68473282176997,52.5277809215566,53.79237240971992,54.48396486204415,54.620626352423145,54.231667972091984,53.35614555741242,52.04155647160745,50.34362470680768,48.32611102758176,46.05896371507619,43.615702670915965,41.07081310091793,38.49660413720749,35.95987327844143,33.51896777475104,31.22124985178052,29.101318284707588,27.180730319993472,25.46930071549273,23.96714282251949,22.66671716965208,21.554824501038432,20.6143947438186,19.825691668161497,19.167178498273884,18.61639743730169,18.15046338466577,17.74590261111232,17.378652059156707,17.025301152658223,16.665564430538346,16.285097479537598,15.877587696603776
41.549469932506085,42.5096103768046,43.48124136774784,44.45309609348982,45.41342964075088,46.35066775231496,47.25479654134054,48.11877475506961,48.93941831936799,49.71774861175366,50.45875184876965,51.17016104867062,51.86061558043778,52.53812155368927,53.20909643893678,53.877906429426304,54.54672554100215,55.21551840655454,55.88238838681903,56.544261309178125,57.19711657044415,57.83545035476892,58.45162139726253,59.035685307569366,59.57578157654504,60.05910615545612,60.47342134084094,60.80855881912432,61.0573465306347,61.21590906674162,61.28393176682361,61.26552317070713,61.170246600808326,61.01302926933504,60.812230135919904,60.58644034348603,60.35119267765253,60.116733008792295,59.88774747915528,59.66478970821311,59.44610531908171,59.228719758277904,59.00825641223214,58.77795113077951,58.52824709185421,58.24778611103096,57.92520203347274,57.55079293024562,57.117906336922815,56.62411840005298,56.071946345971455,55.468836509791984,54.826469125986776,54.15942699556598,53.48323248956946,52.81230125308693,52.15870273714504,51.53231262846205,50.94238462743816,50.399425959393255
46.35997015455448,46.47070031814929,46.52680436734696,46.53113665428953,46.49153698916514,46.420440686434496,46.33410706024295,46.25187719323175,46.195379087326245,46.18781465374386,46.253044495295896,46.41382278393379,46.68898793809262,47.09048325701088,47.62172384519141,48.277739278588726,49.04603913458593,49.907512432148735,50.83802181680933,51.81113043936577,52.80080193182,53.782600573503146,54.73338270506151,55.63054303740667,56.45156870018445,57.174647109999256,57.78120016498363,58.25932906573282,58.605427026985545,58.82265394624746,58.91752186545968,58.89698544842437,58.76746725815988,58.53509171800079,58.20596587847936,57.786075375141294,57.28061446969976,56.69284744353336,56.02307112632103,55.26888267094147,54.426986895401264,53.49521840078857,52.47391413325925,51.36663534753373,50.18049027670365,48.9264825338006,47.62006164619735,46.281531828577016,44.93585016454049,43.61149643473881,42.33820525108347,41.14370861039534,40.05026289016572,39.07196079724091,38.21345709655214,37.47006513823689,36.82860936807867,36.26890586702272,35.7663527448688,35.29510305110185
-25.954699614889485,-24.501303035735,-22.71862415480937,-20.5505867053611,-17.939073944239283,-14.824032489797045,-11.14498674488669,-6.843411342366931,-1.8651744433811537,3.83605840435048,10.293618355325687,17.52124591596877,25.50668259321133,34.20748901374479,43.54998752789,53.4311403535554,63.7228475225327,74.27768265584228,84.93516625173002,95.52783931209125,105.8863974001615,115.84373224128905,125.23828625490547,133.91715900262972,141.73905998959765,148.57668110896708,154.31808055607002,158.86749674103916,162.1465355149072,164.09630338253896,164.68079848353412,163.8912117710056,161.74920726295235,158.30730397062155,153.64639284528312,147.8714058686159,141.105904927637,133.4860763344257,125.15494288543417,116.25799807438952,106.94040842768167,97.34450926783492,87.60687485112602,77.85527900904474,68.20575082807542,58.76003811594085,49.60406858938643,40.80763523400741,32.42519120201975,24.49737416694409,17.05257171273066,10.108126172104576,3.6714347749378966,-2.25875703801343,-7.690999177215826,-12.639884896469464,-17.125034045386887,-21.170551261044917,-24.804890513956288,-28.06072684025399
-39.228685402807,-38.61156131551359,-37.64633500608027,-36.27631585303761,-34.444560387476656,-32.09575903315827,-29.177263760887183,-25.639777626100184,-21.438862851538605,-16.538111943453423,-10.913497755476698,-4.5576546639001965,2.516734514745038,10.274425442388765,18.65540421330789,27.572904281934377,36.91298737345675,46.53723091296557,56.28809640078491,65.99524686991411,75.48199212190276,84.57171350543749,93.0938853005535,100.88965783585505,107.81708849677268,113.75556063119888,118.60916496830453,122.30939183685214,124.81711924747364,126.12319847960596,126.24723993648176,125.23565471683244,123.1603461102558,120.11725178679688,116.2226619033136,111.60731621702072,106.41031752722928,100.77405347792512,94.83968057977104,88.74263631917195,82.60813366503874,76.54669801357997,70.6502830221018,64.98997466908165,59.61560769358535,54.55658961562792,49.82338150235759,45.409686105460125,41.29540777345103,37.4502875938852,33.83790522167132,30.41957617723414,27.157830507423235,24.019169944399746,20.97522788533767,18.001578029318715,15.075203554097044,12.172583935226214,9.2690523991409,6.3391290811306025
