sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119
1.1693914386460411,1.1986896895563208,1.228326275596201,1.258095648624615,1.2877354713263691,1.3170105479318066,1.3458030425133234,1.3741707073182576,1.402335279237031,1.430604473738394,1.4592877000482392,1.4886707789270766,1.51904991197818,1.5507591143588448,1.584143989204105,1.6195088777141555,1.6570772537231846,1.6969658329820017,1.7391747746067552,1.7836013445122598,1.8300573026121196,1.8782744533696392,1.9279027088840737,1.978515552055074,2.029650120311266,2.0808879507151055,2.131937357210218,2.182673140019558,2.233135296908045,2.2835177874773787,2.3341504863387166,2.3854515699539656,2.437848553228848,2.4916903596343447,2.5471677979542027,2.6042463644471616,2.662626634267453,2.7217741424462205,2.781026755589902,2.839725599592179,2.8973236222854486,2.9534479503636613,3.0078877450761112,3.060515466793176,3.1112020423383866,3.1597802533829267,3.206062354552347,3.2498664664259023,3.291004110806347,3.329250053048687,3.364342781504393,3.396024259300249,3.4241073277440632,3.4485421331862227,3.469439461466231,3.487025963445821,3.5015340904598125,3.513072874997326,3.5215518130177776,3.5267004134517004,3.5281729230694485,3.525686186266478,3.519123640131443,3.5085678386205985,3.4942765265835067,3.4766355503594197,3.4561241106041023,3.4333264056774797,3.408960823532353,3.383839586269879,3.358722326858691,3.334137174623018,3.3102755536448165,3.286988497589338,3.2638613781663306,3.2403306033080863,3.215765212005411,3.1894711810625926,3.16066957314896,3.1285033225606567,3.0920692963882095,3.050459553784101,3.002802862478026,2.9482944615937705,2.8862177217932476,2.815956279581728,2.7369767364472035,2.6487944210243453,2.5509710438406836,2.4431749236305484,2.325279653888394,2.197422623836973,2.0599855185729994,1.9135672918937188,1.7589951764858156,1.5973254900324263,1.429797237139162,1.257741270291504,1.0824648531203196,0.9051462472452628,0.7268026893325695,0.5483805646764296,0.3708464421953646,0.1951071727677783,0.0218502863086753,-0.1485024887169816,-0.3157541521354607,-0.4798966330066245,-0.6410540723314432,-0.7993832587109565,-0.9549687041630844,-1.1077540480362589,-1.257549907080018,-1.4041076018479504,-1.5471883995027862,-1.68658285768118,-1.8220894125378064,-1.953484771265786,-2.080510574827796,-2.202877853759861
-2.5574938808452012,-2.4257995094628293,-2.2918489455315267,-2.1550649830766977,-2.0150171039981166,-1.8714889605218044,-1.7245022820867046,-1.574308481050648,-1.4213605096760646,-1.266279610799248,-1.109838622188939,-0.95297056216361,-0.7967775229650355,-0.6425033015136256,-0.4914655783022649,-0.3449800762100494,-0.2042916145595842,-0.0704907232814139,0.0555783585804107,0.1733760214634162,0.2826767934318127,0.3835462807293741,0.4762999123445944,0.5614516099953845,0.6396582870929713,0.7116679489046069,0.7782871559069676,0.8403779730139819,0.8988650192470838,0.9547226457384554,1.0089403831248724,1.0624816135073,1.1162412195482974,1.1710090255898593,1.2274509660312338,1.2861011418520223,1.3473403322167763,1.4113554931992287,1.4780979955875002,1.547256548945127,1.6182618165876677,1.6903312281817686,1.7625404284346056,1.8339106758715125,1.903500352697416,1.9704845959913813,2.034216487024437,2.0942448224863224,2.150276398576663,2.202134390974564,2.249752910589715,2.2931768450441012,2.3325244985812588,2.3678989230877634,2.3992810935066657,2.426499305686753,2.4493143293361803,2.467534183010508,2.481075066436763,2.489951941792241,2.4942164200481853,2.4939099700920413,2.489087784419698,2.4798704211236244,2.4664705573419248,2.4492116895378286,2.4285649410339856,2.40519356959259,2.3799614311699977,2.353866187914785,2.327917952565558,2.3030271735165493,2.2799354714447566,2.2591626685641097,2.240941129157703,2.225167865917236,2.211423505506628,2.1990631219223284,2.187347993610868,2.1755672963944277,2.1630897600675154,2.1493412106530663,2.133782510003171,2.1159519853400344,2.0955609287909396,2.0725811725731496,2.047268791188337,2.0201089994038894,1.9917116675829192,1.9627070454746536,1.9336663423822784,1.905030062076076,1.8770351805461525,1.849664435154704,1.822634687331989,1.7954306529692328,1.7673929414979284,1.737849090745658,1.7062406443139408,1.6721953006466117,1.635541477578507,1.5962985225633697,1.5546460737618852,1.5108514611888402,1.465169679390668,1.4177597529367418,1.368652810756344,1.3178002154720083,1.265194799074025,1.211003420354842,1.1556632612000164,1.0999215394799755,1.0447783593590347,0.9913278106285272,0.9405713096009876,0.8932734315968254,0.8498679513461,0.8104016233433078,0.7745112557174338,0.7414326503344197
0.2048947382071355,0.1809853900860001,0.1529296359757195,0.1206014262645219,0.0836814182503563,0.0417223339077628,-0.0057876962455718,-0.0593737764092378,-0.1195434776260158,-0.186781738472161,-0.2615636565895261,-0.3443533365469951,-0.4355602846783985,-0.5354647919304629,-0.6441542647542828,-0.7614989980661863,-0.8871531057174012,-1.0205485985282563,-1.160876784140762,-1.3070743698481952,-1.457824654016192,-1.6115708406111695,-1.7665314058905977,-1.920709793987965,-2.0719024734743283,-2.217718996685569,-2.3556226162256193,-2.482971020648179,-2.597020457731573,-2.6948903512870617,-2.7735328158929193,-2.829756753916628,-2.8603111248727298,-2.8619764529102567,-2.8316105061155485,-2.7661609228007857,-2.66271069621859,-2.5185928550930443,-2.3315514947121816,-2.099913806893176,-1.822775184411848,-1.5002190878843198,-1.1335514594316063,-0.7254896869689812,-0.2802555895539789,0.1964607637715625,0.6976848702048769,1.2154688856519622,1.74125648532368,2.266208756098627,2.781449456965245,3.278264124214537,3.748303875073596,4.18379701642817,4.5777276080951115,4.923949235355146,5.217251914033141,5.453423448515899,5.629325790511516,5.742970241474192,5.793527478040018,5.781244101610424,5.707363380083027,5.574116386879244,5.384691331744364,5.143126087674941,4.854190724852479,4.523271202098368,4.156207598655553,3.7590949153329727,3.33808237405686,2.899208873773355,2.448284694492051,1.9907947948417184,1.5318319624848908,1.0760555829490817,0.6276563709171677,0.1903481029231598,-0.232621364885598,-0.6384544524586738,-1.0247915246902746,-1.3897421702458252,-1.7319391874084211,-2.0505469206797833,-2.3452042099932893,-2.6159280837993517,-2.863025039875147,-3.0870241383954973,-3.2885989314586195,-3.4684750776586566,-3.6273649183112457,-3.7659470413709144,-3.8848781458499064,-3.9848188188508393,-4.0664432618468185,-4.130410501501993,-4.177309331424481,-4.207612408831503,-4.221665557735619,-4.21970997656243,-4.20191500159414,-4.16839281616333,-4.119192686899932,-4.054310901408997,-3.9737306938656736,-3.8774677787836063,-3.765607319614418,-3.638341971881359,-3.4960349445077123,-3.3393107673489077,-3.1691272113926336,-2.9867859004970696,-2.793894468613808,-2.5923100183525816,-2.3840595062907837,-2.1712440995400972,-1.9559779305453653,-1.740365563318951,-1.5264567803464504,-1.316143524236005
-4.221665557735619,-4.21970997656243,-4.20191500159414,-4.16839281616333,-4.119192686899932,-4.054310901408997,-3.9737306938656736,-3.8774677787836063,-3.765607319614418,-3.638341971881359,-3.4960349445077123,-3.3393107673489077,-3.1691272113926336,-2.9867859004970696,-2.793894468613808,-2.5923100183525816,-2.3840595062907837,-2.1712440995400972,-1.9559779305453653,-1.740365563318951,-1.5264567803464504,-1.316143524236005,-1.111033052404648,-0.9123691652816686,-0.7210254519657491,-0.5375214978455906,-0.3620347742359756,-0.1944382531634672,-0.0343762778537977,0.1186502999673088,0.2652123512317532,0.4058976794129933,0.5412805241317445,0.6719314808032598,0.7984636334627775,0.9215749647540116,1.0420522705618585,1.1607281787597892,1.2783897946818596,1.3956630765348856,1.5129264414082395,1.6302768903316651,1.7475362692634877,1.8642880538195512,1.9799235434677764,2.0936662158951664,2.2045808152203734,2.3116145127563152,2.413694444934115,2.509839073973854,2.5992230803091574,2.6811929738646065,2.7552612290244993,2.8210842269154486,2.878436592121129,2.927197487124582,2.967338269945865,2.9989100443259233,3.022042922509913,3.036955089520709,3.0439560588839516,3.0434150790601064,3.0356785289467263,3.020972553731131,2.9993439835832425,2.970652830987379,2.934606257702509,2.890820289257324,2.8388890480772555,2.7784463978971807,2.709202970869475,2.630950167134363,2.5435613516728166,2.447020385209133,2.341463663026557,2.2272090329002197,2.104767662142435,1.9748483724230903,1.8383555599397452,1.6963723625103218,1.5501341313608623,1.4010281325733929,1.2506495518523697,1.1008683671497967,0.9538322864050428,0.8119121981226008,0.6776354211645321,0.5536034823546594,0.4423633789226592,0.3462371182671251,0.2671595407840935,0.2065663633851456,0.1653513341593192,0.1438706175670014,0.1419342805756464,0.1587989982619225,0.1932377212042304,0.2436840724604191,0.3083908095395894,0.3855491452952955,0.4733280539558533,0.5698551120461881,0.6732058930448759,0.7814234617975456,0.8925436613431166,1.0046008011687564,1.1156207065619783,1.2236578380911596,1.3269055784148265,1.423823852008736,1.5132401073014117,1.5944334379685194,1.6672072798749265,1.7319804450954217,1.78990557755836,1.842912368166182,1.8936062108118936,1.9450741767362665,2.000679799565545,2.0639307740648385
0.4423633789226592,0.3462371182671251,0.2671595407840935,0.2065663633851456,0.1653513341593192,0.1438706175670014,0.1419342805756464,0.1587989982619225,0.1932377212042304,0.2436840724604191,0.3083908095395894,0.3855491452952955,0.4733280539558533,0.5698551120461881,0.6732058930448759,0.7814234617975456,0.8925436613431166,1.0046008011687564,1.1156207065619783,1.2236578380911596,1.3269055784148265,1.423823852008736,1.5132401073014117,1.5944334379685194,1.6672072798749265,1.7319804450954217,1.78990557755836,1.842912368166182,1.8936062108118936,1.9450741767362665,2.000679799565545,2.0639307740648385,2.138437984548827,2.2279019359299164,2.3360733480425973,2.4666226262734963,2.622895760501241,2.8077107052678016,3.023316019246731,3.271433253905776,3.5532863045540917,3.8695188094070936,4.219937454944875,4.603198390530922,5.016571633766934,5.455833947125537,5.915328915726983,6.388188673240197,6.866658176154922,7.342455538934343,7.8071149168685645,8.252289409767238,8.67001309690241,9.052914694867926,9.39436642099506,9.688560274266584,9.930533140313122,10.116185666715689,10.242318182324482,10.306669336130986,10.307942877376028,10.24582445851079,10.12098712832217,9.935075807799386,9.690662115964916,9.391150815494058,9.040628018606997,8.643698952964654,8.205371599907373,7.730974922649102,7.226068243981888,6.696308339304613,6.147255675994195,5.584147562869284,5.011715162751321,4.434111655689325,3.85494837287187,3.2773798533109035,2.7041930476645497,2.137881180227125,1.5806866370793835,1.0346157313304123,0.5014476018038685,-0.0172473049861392,-0.5200914478959872,-1.0059176203030713,-1.4738234646987365,-1.9232226556581904,-2.353854092971221,-2.765736561027701,-3.159070258800005,-3.5341305022538503,-3.891224570706694,-4.230711256337097,-4.553015455900838,-4.858599030233317,-5.147900391333925,-5.421270219607581,-5.678932862421246,-5.920988160043313,-6.147436920844414,-6.358212994300006,-6.553226556430891,-6.732416909863989,-6.895796445736171,-7.043466496463951,-7.1755882776673765,-7.292317567910603,-7.393771152081589,-7.480096613321974,-7.551612081347321,-7.608899744541361,-7.652786033438168,-7.684244187215317,-7.704297267543203,-7.713966479582211,-7.714260300456535,-7.706176499224528,-7.690693060280292,-7.668754172687011
-4.309964359515305,-4.162247636770614,-4.011872788358929,-3.859074560832068,-3.7042185313232583,-3.5477582319338667,-3.390212291990207,-3.2321501623761337,-3.0741788797058938,-2.916896429161757,-2.76078298649881,-2.6060932446023792,-2.452832773902493,-2.300807305781074,-2.1497039560484636,-1.9992115749410104,-1.8491486827872776,-1.6995023080179414,-1.5503670582792013,-1.4018826023994722,-1.2542026138355638,-1.1074471099042056,-0.9616306149716276,-0.816585864226922,-0.6718926588686439,-0.5268278148121779,-0.3803407522391985,-0.2310447728999945,-0.077222483724297,0.0831580352881528,0.2524297760795532,0.433224904738714,0.6284761274720368,0.8413888182496901,1.0753525410177134,1.3337963819812664,1.6200200765537405,1.93701677444877,2.287269551976992,2.672526319648657,3.0936104231880184,3.550297755630506,4.041223156658608,4.563789048961214,5.114104415255477,5.686994696166034,6.276092719564963,6.873990107139066,7.472436358043826,8.062590905935817,8.635319195433805,9.181501139258511,9.692320496967396,10.15953705556017,10.575764022202602,10.934725737628144,11.2314349377445,11.46227309377866,11.624996565144636,11.71869078284664,11.743698913175209,11.70153360600505,11.594756342386912,11.42682956996064,11.201954152857116,10.924890316134167,10.600778154996885,10.234981308825033,9.832959990368687,9.40017978921284,8.942068111555155,8.464016900391027,7.971398575530004,7.469535148584289,6.963589223100895,6.458435814467617,5.958604422713349,5.468286047101447,4.991338268764907,4.531274639050685,4.091258361945419,3.674090730887273,3.2821688404934206,2.917408766062831,2.581174894700298,2.2742669356779763,1.9969673398719676,1.74911540526211,1.530172481033144,1.33925993104839,1.1751844823658126,1.036472441844019,0.9214210961951462,0.8281756557721768,0.7548265154851196,0.6994946000942233,0.6603759250253946,0.6357470987165623,0.6239578081948248,0.6234312834106698,0.6326697534461658,0.6502637716020567,0.674921640120947,0.7055181728150474,0.741132639134046,0.7810549906317389,0.8247624692235848,0.8718658618505658,0.9220363209863616,0.974954801932351,1.030300932228004,1.0877468686302627,1.1469278157009872,1.2073902170817488,1.2685335476398178,1.329566016807712,1.3894913638938335,1.447151890069509,1.5013366678099724,1.5509133981572822
-1.4604294015451094,-1.5652795001489097,-1.6764001197125094,-1.7935626233248636,-1.916541974909752,-2.0450792179744144,-2.1788439208317043,-2.317410884677812,-2.4602528836663633,-2.60674693483997,-2.7561842888020474,-2.9077919551879345,-3.060790014948604,-3.214459952253978,-3.368167097907514,-3.521338823410866,-3.673442107132801,-3.8239607251948247,-3.9723341351070984,-4.117870339609448,-4.259701286861019,-4.396792063315484,-4.527938091293993,-4.651719058363815,-4.766441243639877,-4.870098372161509,-4.960360554536747,-5.034602866018609,-5.089981759746841,-5.12352785273201,-5.132197840836954,-5.11287357287441,-5.062344825316616,-4.977315806432996,-4.854475103249576,-4.690644008681854,-4.482969293174464,-4.229130631754937,-3.927568264031233,-3.577718831351904,-3.1802079420715734,-2.7369659671446813,-2.2512776509956764,-1.7277837475046391,-1.1724363898388457,-0.5923923374540753,0.0041683389668876,0.6082840862868619,1.2104932777590258,1.8011449634584251,2.370729929136026,2.910216746086557,3.4113617439597275,3.866947216967141,4.270921993914575,4.618467344739993,4.90602228737331,5.13126322195613,5.293026748367265,5.391207165043785,5.426674469706145,5.401217639842257,5.317469733508304,5.178786908569872,4.989110890395769,4.752847839430616,4.474769667494835,4.159936607147116,3.8136255328022552,3.4412428701149613,3.048216385424237,2.639864481788042,2.221240982145924,1.7969673960574917,1.3710910599590458,0.9470190281635728,0.5275440126679289,0.1149386980248319,-0.288914902393454,-0.6823901544262526,-1.0639949752241775,-1.4322852311393564,-1.785831292355568,-2.1232360201963094,-2.44319013845823,-2.7445646357241484,-3.0265328405751477,-3.288675835484647,-3.531018553392576,-3.7539796562592342,-3.958260499795319,-4.144722768518633,-4.314279416403159,-4.46779316637874,-4.605990024930596,-4.729408480019741,-4.838392221213409,-4.933105849947196,-5.013550853598741,-5.079597549094361,-5.131041440692438,-5.167658160124488,-5.18926020047096,-5.195781376614641,-5.187375224260243,-5.164473964050681,-5.12776645466205,-5.0781207044287395,-5.0165225904112365,-4.944058601466625,-4.861902441093181,-4.771266181552071,-4.673329826784765,-4.569185173984657,-4.4597976963593355,-4.345963166905901,-4.228256665195577,-4.1070050093794785,-3.982302200461491,-3.854045773155896
2.4596618760690396,2.4682590340476587,2.475670215392468,2.4821279486482717,2.4877674266678502,2.492721056327396,2.497213619804033,2.501609882410261,2.5064157270251486,2.5122469475659153,2.5197565201052012,2.5295324204391143,2.542024973447313,2.5575385541990143,2.5762760953505492,2.598404496557143,2.62408093591109,2.6534035320648535,2.68631720503601,2.7225270977148064,2.7614565032388354,2.802277491459844,2.844025997030432,2.8857654953548626,2.9267358477430063,2.9664612350079356,3.0048287041191,3.042147930108158,3.079208791479019,3.117346589778881,3.158480582371688,3.205081913233351,3.2600718313022754,3.3266938578722867,3.4084095803068837,3.5088235256622267,3.6315860136364497,3.780227202365737,3.957940675049225,4.167382412764551,4.41052848629535,4.688568454921441,5.001785965747263,5.349426827710179,5.729593463227066,6.139190137348509,6.573918250258222,7.028313492714913,7.49584131388705,7.969085262004529,8.440020278434469,8.900314240422784,9.341617904271391,9.755833974931472,10.135345106442193,10.473190340903605,10.763214859391212,11.000187597058735,11.1798384649701,11.298826949290422,11.354736312648535,11.346139457700104,11.27267265327581,11.135074507629149,10.93521584867534,10.676088073217525,10.361687828082584,9.996840402788171,9.587030749599808,9.138237541920716,8.656769859792908,8.149127010499711,7.621861902214374,7.081400196530416,6.533800163573012,5.984531217248596,5.438362677667461,4.899336542671262,4.3707716953334055,3.8553123931792928,3.355005195040979,2.8713538260612244,2.4053388188248297,1.95744999813691,1.5277958495999993,1.1162561368261938,0.7225995296592664,0.3465446799796375,-0.0122391108213008,-0.354170572499912,-0.679784774887651,-0.9897271766415122,-1.284726066968603,-1.5655572992909494,-1.8329925207371267,-2.087737783127511,-2.330400523375821,-2.561506978116994,-2.7815716935615806,-2.9912013669565747,-3.19115892530523,-3.38230917099819,-3.5654693138085003,-3.741278005616144,-3.9101621779089424,-4.072368040495254,-4.227981498263911,-4.376927650610796,-4.518982978830361,-4.6538132034250514,-4.7810402668902885,-4.90033638490563,-5.011502470821346,-5.114485385817202,-5.209351325203307,-5.296263193537383,-5.375474541886707,-5.447319227194108,-5.512181095895702,-5.5704581932611195
-5.340192048040117,-5.273121760006487,-5.200667700873099,-5.122523345358047,-5.038380514259353,-4.947951436420683,-4.850994503399301,-4.747356799952647,-4.637026519505199,-4.52020457424022,-4.397371156835516,-4.2692836147854,-4.136888259688484,-4.001204201368453,-3.863232401684268,-3.723888959553346,-3.583962273812252,-3.444113034140466,-3.3048982738947332,-3.166772628744752,-3.0300597261307507,-2.894913128291323,-2.7612598253308884,-2.6287198494712345,-2.4965407070316705,-2.363593750564252,-2.228429503009123,-2.0893523024438405,-1.944487118285305,-1.7918283866766274,-1.629259231311784,-1.454541506172757,-1.2652994452756403,-1.0590148292791488,-0.8330443348408724,-0.584688087984213,-0.3113376757973864,-0.0106881989770037,0.3190394920290738,0.6789022845726462,1.0690558385577646,1.4885949708105335,1.935462521767317,2.4064678213219506,2.8973935907800907,3.403139143261427,3.9178784318109328,4.435240308610842,4.948506586837528,5.450815679003009,5.935367186753479,6.395615775851135,6.8254334920170425,7.219233297815847,7.572070454836024,7.879735954304126,8.138832745759856,8.346827885774475,8.502079213694008,8.603834408791394,8.652232541136673,8.648324550052536,8.594054242082926,8.492145991857557,8.345932420269179,8.15919864053792,7.936089615010085,7.681071729997275,7.398882489533691,7.094400954272251,6.772458226857982,6.437668002113339,6.094325948791641,5.746371061986402,5.397370490994232,5.050500764821857,4.7085432819630855,4.3739122223813025,4.048684526435768,3.734611356113831,3.4331222231125613,3.145307785010943,2.871876420071517,2.6131312088255125,2.369000724319519,2.139107126780703,1.9228404835746409,1.7194168264258225,1.5279104814146955,1.3472653534546617,1.1763224296159047,1.013912020998474,0.8589819121920337,0.710674199445187,0.5683273106173287,0.4314612669361498,0.2997908786142797,0.1732458237598649,0.0519689460274615,-0.0636955652410564,-0.1732177219910407,-0.2759226918600528,-0.371062140844155,-0.4578855328360236,-0.5356810730345509,-0.6038009126946395,-0.6617112737594939,-0.709073588541062,-0.7458249116877161,-0.7722266570777492,-0.7888787799651703,-0.79672354484586,-0.7970545061347667,-0.7914952302045822,-0.7818865778403808,-0.7700978904834923,-0.7578662008158231,-0.7467257838276977,-0.7379805941236853,-0.7326520373799568
-0.371062140844155,-0.4578855328360236,-0.5356810730345509,-0.6038009126946395,-0.6617112737594939,-0.709073588541062,-0.7458249116877161,-0.7722266570777492,-0.7888787799651703,-0.79672354484586,-0.7970545061347667,-0.7914952302045822,-0.7818865778403808,-0.7700978904834923,-0.7578662008158231,-0.7467257838276977,-0.7379805941236853,-0.7326520373799568,-0.7314033736250439,-0.7344830935800973,-0.7417132479160203,-0.7525267923589394,-0.7660411918003794,-0.7811481688419356,-0.7966037336569655,-0.8110998253139701,-0.823310743516804,-0.8319163279100719,-0.8355960151488797,-0.8330193509151188,-0.8228792085853451,-0.8039616040521184,-0.7752060795291448,-0.7357292231840727,-0.6848080618511388,-0.6218380749300665,-0.5462983460199597,-0.4577550387295258,-0.3559067480860296,-0.2406455150692314,-0.1121202397865244,0.0291863156027028,0.1823862481330362,0.3461664039470215,0.5188191030135973,0.6982817439523727,0.8821632943105714,1.0677735119027647,1.252192782873542,1.4324056660316085,1.6054708459585665,1.7686655955365238,1.9195638112097713,2.0560601713383826,2.176368983801502,2.27900255400659,2.36274206364259,2.4266415054447,2.470084627846461,2.492856750690206,2.495174007319627,2.4776684848371584,2.441366105488336,2.3876616710855667,2.3182867508153215,2.235270878341551,2.140875560553442,2.037508550106102,1.927651679326437,1.813790768011302,1.6983122752854074,1.583376348445451,1.4708167472393368,1.3620932173302662,1.2582626143086824,1.1599229071239594,1.067148195882741,0.9794894105978053,0.8960777780147217,0.8157917182722377,0.7374256192205212,0.6598168084323902,0.5819044423540148,0.5027230780405585,0.4213646667781405,0.3369472851074921,0.248615310211119,0.1555714127922906,0.0571308383940536,-0.0472089491927726,-0.15771538981197,-0.2744126730063773,-0.397088024410568,-0.5252822377006446,-0.658294719276013,-0.7952323761948874,-0.935092033110506,-1.0768440757589277,-1.2194635043808093,-1.361880349947477,-1.502870336694157,-1.6409501344982569,-1.7743984241611563,-1.9014467745007213,-2.0204958969919034,-2.1302176112539524,-2.229593479709759,-2.3179892992877806,-2.3952057251932546,-2.4614018726952156,-2.51698025025535,-2.562566961223181,-2.599016840142899,-2.627332178457798,-2.648535539465705,-2.6635718156917267,-2.6732583962541514,-2.678280890143883,-2.6792291128283594,-2.6766633442753323
