time,voltage
0.1,45.91496389580642
0.10003333333333334,43.08332546723825
0.10006666666666668,40.022661410196285
0.10010000000000001,36.74461696421646
0.10013333333333334,33.266094900960454
0.10016666666666667,29.606645583385987
0.10020000000000001,25.78666355888404
0.10023333333333334,21.825738805577977
0.10026666666666667,17.740847596647058
0.1003,13.546045252609915
0.10033333333333334,9.255250354358996
0.10036666666666667,4.886197763592033
0.1004,0.46271502254580077
0.10043333333333333,-3.9849886703630633
0.10046666666666668,-8.421353873259752
0.1005,-12.807725302346379
0.10053333333333334,-17.105302821825177
0.10056666666666667,-21.277766944638074
0.10060000000000001,-25.29300141499868
0.10063333333333334,-29.123421458190734
0.10066666666666667,-32.74480119155946
0.10070000000000001,-36.134903349492866
0.10073333333333334,-39.272774656094775
0.10076666666666667,-42.13743536441503
0.1008,-44.70545578954392
0.10083333333333334,-46.949417888410046
0.10086666666666667,-48.83844292260963
0.1009,-50.34013089536957
0.10093333333333333,-51.42330935414992
0.10096666666666668,-52.060610781799994
0.101,-52.22997205454424
0.10103333333333334,-51.91550360232696
0.10106666666666667,-51.10825289998369
0.10110000000000001,-49.80718516333225
0.10113333333333334,-48.02073910236428
0.10116666666666667,-45.76810013330527
0.10120000000000001,-43.079520275012484
0.10123333333333334,-39.99567419836778
0.10126666666666667,-36.56548271488582
0.1013,-32.84374891051025
0.10133333333333334,-28.890407106441984
0.10136666666666667,-24.76910292160118
0.1014,-20.54292541138793
0.10143333333333333,-16.270032093672043
0.10146666666666668,-12.001740107604387
0.1015,-7.781866843002298
0.10153333333333334,-3.6464558978227393
0.10156666666666667,0.3754127190420209
0.10160000000000001,4.259768753052131
0.10163333333333334,7.985415481221414
0.10166666666666667,11.531551849573134
0.1017,14.87588772267648
0.10173333333333334,17.993874571699774
0.10176666666666667,20.859484789330434
0.1018,23.44746014114592
0.10183333333333335,25.736340117558964
0.10186666666666667,27.711297406839
0.1019,29.3662199197274
0.10193333333333333,30.704799859703723
0.10196666666666668,31.740201256823898
0.10200000000000001,32.49349867133681
0.10203333333333334,32.99238025829118
0.10206666666666667,33.2710809105745
0.10210000000000001,33.37035992567672
0.10213333333333334,33.335962344765456
0.10216666666666667,33.21553238800088
0.1022,33.054845965163345
0.10223333333333334,32.89416611248097
0.10226666666666667,32.76530651184439
0.1023,32.68976398444735
0.10233333333333335,32.6779810224995
