spike_times,spike_values,unit
0.1012333333333333,3.363625363700157,unit_2
0.1060333333333333,10.997257302946506,unit_1
0.1108333333333333,8.856892466417602,unit_1
0.1159,9.240529980852068,unit_1
0.1198333333333333,4.549751423094831,unit_2
0.1214333333333333,17.20265509776492,unit_1
0.1275333333333333,11.91360230344541,unit_1
0.1336333333333333,7.098468811668347,unit_2
0.1388666666666666,9.04193685660044,unit_1
0.1447333333333333,11.639846193247966,unit_1
0.1506,12.436083590876637,unit_1
0.1581666666666666,4.757082638945492,unit_1
0.1793666666666666,9.743279254445913,unit_1
0.1866,10.954692395364422,unit_1
0.1923,9.870265434715922,unit_1
0.1982,14.010195711217904,unit_1
0.2052666666666666,11.340606902067258,unit_1
0.2112333333333333,5.245028098368263,unit_2
0.2172666666666666,9.49712050480012,unit_1
0.2236666666666666,5.97489930972551,unit_2
0.2302333333333333,8.731125616174909,unit_1
0.2376666666666666,10.159882650736172,unit_1
0.2453666666666666,6.132333674538014,unit_2
0.2522333333333333,6.645876254603506,unit_2
0.2597,8.220421620838174,unit_2
0.2669333333333333,9.55856787560128,unit_1
0.2736,10.941814850550632,unit_1
0.2824,5.7577127948296525,unit_2
0.2900333333333333,6.88605137327446,unit_2
0.2978,8.505453967115738,unit_2
0.3052666666666667,8.840442023429588,unit_2
0.3137666666666666,8.12138364633054,unit_1
0.3234333333333333,6.095887007069438,unit_2
0.3316,6.330875565149818,unit_2
0.3392333333333333,8.354096689889916,unit_2
0.3476333333333333,8.876512435199272,unit_1
0.3569666666666666,7.528245934885944,unit_1
0.3652333333333333,7.505331548371012,unit_2
0.3748333333333333,7.424123658037645,unit_2
0.3847,6.7014691807711975,unit_2
0.3927666666666667,9.71336981605226,unit_2
0.4013,6.289448434910696,unit_2
0.4095333333333333,7.72732944793379,unit_2
0.4186333333333333,7.899701623906905,unit_2
0.4280666666666667,8.843900957285658,unit_2
0.4367,7.302902818804238,unit_2
0.4483,8.27858806298823,unit_2
0.4564333333333333,6.13278752664601,unit_2
0.4665333333333333,7.066870161086936,unit_2
0.4766333333333333,7.469822997433593,unit_2
