time,voltage
0.1,-2.4314109869659446
0.10003333333333334,-2.490498774952722
0.10006666666666668,-2.5486408018543325
0.10010000000000001,-2.6053421039239466
0.10013333333333334,-2.659528875293989
0.10016666666666667,-2.7095245998858735
0.10020000000000001,-2.7531044188487
0.10023333333333334,-2.787603785714488
0.10026666666666667,-2.810072062774855
0.1003,-2.8174584285358204
0.10033333333333334,-2.8068097219499686
0.10036666666666667,-2.7754358091384863
0.1004,-2.720971571288452
0.10043333333333333,-2.641312284406587
0.10046666666666668,-2.534502369261748
0.1005,-2.398699670008911
0.10053333333333334,-2.232286544859332
0.10056666666666667,-2.0341111378002674
0.10060000000000001,-1.803778313654856
0.10063333333333334,-1.5418947309706195
0.10066666666666667,-1.250196161578382
0.10070000000000001,-0.9315381255177416
0.10073333333333334,-0.5897915105167503
0.10076666666666667,-0.22971487961480508
0.1008,0.14315262722373912
0.10083333333333334,0.5225995911514366
0.10086666666666667,0.9019074215035174
0.1009,1.2740993626209993
0.10093333333333333,1.6322384223474304
0.10096666666666668,1.969695358647789
0.101,2.2803470347769843
0.10103333333333334,2.5587452489318063
0.10106666666666667,2.800292887198123
0.10110000000000001,3.001389974704599
0.10113333333333334,3.1594786396048287
0.10116666666666667,3.272962597151948
0.10120000000000001,3.341052082522866
0.10123333333333334,3.363625363700157
0.10126666666666667,3.3411666216513876
0.1013,3.2747600192781245
0.10133333333333334,3.1660939804593835
0.10136666666666667,3.0174718842745465
0.1014,2.831824379985585
0.10143333333333333,2.6126773388898097
0.10146666666666668,2.3640413132969282
0.1015,2.090239691290602
0.10153333333333334,1.7957125830166059
0.10156666666666667,1.4848230648842307
0.10160000000000001,1.1616907490953172
0.10163333333333334,0.8300758133522327
0.10166666666666667,0.4933256636620291
0.1017,0.15438986537784266
0.10173333333333334,-0.18410802232099566
0.10176666666666667,-0.5197668969250366
0.1018,-0.8502921041304905
0.10183333333333335,-1.1734263265267688
0.10186666666666667,-1.487028887275686
0.1019,-1.7893021926386512
0.10193333333333333,-2.0790223746266587
0.10196666666666668,-2.3556409957066027
0.10200000000000001,-2.6192156492819265
0.10203333333333334,-2.870187570548407
0.10206666666666667,-3.109076970167315
0.10210000000000001,-3.3361990400522603
0.10213333333333334,-3.5514612837308346
0.10216666666666667,-3.7542508788821625
0.1022,-3.9434360971639837
0.10223333333333334,-4.11751936459361
0.10226666666666667,-4.274907404237628
0.1023,-4.414168324789898
0.10233333333333335,-4.534150401058911
0.10236666666666668,-4.633953005797793
0.1024,-4.712858869289998
0.10243333333333333,-4.770346219482524
0.10246666666666668,-4.806199272748101
0.10250000000000001,-4.820642574999094
0.10253333333333334,-4.814416466926194
0.10256666666666667,-4.788756254976201
0.10260000000000001,-4.745293998118852
0.10263333333333334,-4.68593247423965
0.10266666666666667,-4.612714090688609
0.1027,-4.527677477118479
0.10273333333333334,-4.432714006739715
0.10276666666666667,-4.329463427052446
0.1028,-4.219290325115026
0.10283333333333333,-4.103350761369454
0.10286666666666668,-3.982693048307341
0.1029,-3.858318450184496
0.10293333333333334,-3.731200080019996
0.10296666666666668,-3.6023232443016804
0.10300000000000001,-3.4727594063004337
0.10303333333333334,-3.343695783048462
0.10306666666666667,-3.2163790414029156
0.10310000000000001,-3.092035837300153
0.10313333333333334,-2.971827249784048
0.10316666666666667,-2.856806976834688
0.1032,-2.747827737115729
0.10323333333333334,-2.6454054622781897
0.10326666666666667,-2.5496278870956974
0.1033,-2.4601892214626875
0.10333333333333333,-2.376530832158144
0.10336666666666668,-2.2979917813125113
0.1034,-2.2239074385288715
0.10343333333333334,-2.1536535401885737
0.10346666666666668,-2.0866518659897664
0.10350000000000001,-2.022348283012333
0.10353333333333334,-1.9601697842609538
0.10356666666666667,-1.8994942706766396
0.10360000000000001,-1.839676995244488
0.10363333333333334,-1.780119885715711
0.10366666666666667,-1.7203035382516159
0.1037,-1.6597485064554962
0.10373333333333334,-1.5980019637618526
0.10376666666666667,-1.534705027305488
0.1038,-1.4696602905983918
0.10383333333333333,-1.4028548109052346
0.10386666666666668,-1.3344511146232159
0.1039,-1.264738285100783
0.10393333333333334,-1.1940506674323728
0.10396666666666668,-1.1226786271865985
0.10400000000000001,-1.0507900031801596
0.10403333333333334,-0.9783733969567167
0.10406666666666667,-0.9051949216759501
0.10410000000000001,-0.8307735647977967
0.10413333333333334,-0.7544176847946198
0.10416666666666667,-0.675348085400772
0.1042,-0.5928707659866571
0.10423333333333334,-0.5065020898397735
0.10426666666666667,-0.41596486540466415
0.1043,-0.32111171867104155
0.10433333333333333,-0.2219093185390273
0.10436666666666668,-0.1185039089733487
0.1044,-0.011298997673627638
0.10443333333333334,0.09898262011106378
0.10446666666666667,0.21127739375104318
0.10450000000000001,0.3242590052207008
0.10453333333333334,0.4365137155631527
0.10456666666666667,0.5467350020774252
0.1046,0.6538696666418381
0.10463333333333334,0.7571722469145313
0.10466666666666667,0.8561468252355625
0.1047,0.9504122177216952
0.10473333333333334,1.0395828478792708
0.10476666666666667,1.1232572509736518
0.1048,1.2011162831308002
0.10483333333333333,1.2730506771895898
0.10486666666666668,1.3392594115578262
0.10490000000000001,1.4003188721004716
0.10493333333333334,1.4572558032408327
0.10496666666666667,1.5116326744289925
0.10500000000000001,1.5655996193129307
0.10503333333333334,1.621886437524054
0.10506666666666667,1.6837517497508212
0.1051,1.7548974768419532
0.10513333333333334,1.8393433279983358
0.10516666666666667,1.9412591083634114
0.1052,2.0647828322754824
0.10523333333333335,2.2138690877208194
0.10526666666666668,2.39216831735215
0.1053,2.6029313775766307
0.10533333333333333,2.848953048469915
0.10536666666666668,3.1325097806953672
0.10540000000000001,3.4552118353833237
0.10543333333333334,3.8177428913551648
0.10546666666666667,4.219534683053006
0.10550000000000001,4.658484783924546
0.10553333333333334,5.130813076741275
0.10556666666666667,5.631090792725503
0.1056,6.1524377895655284
0.10563333333333334,6.686848549363815
0.10566666666666667,7.225565179006929
0.1057,7.759386471586161
0.10573333333333335,8.278886250867448
0.10576666666666668,8.7746551358455
0.1058,9.23761702658281
0.10583333333333333,9.659355308911861
0.10586666666666668,10.032414415838202
0.10590000000000001,10.350544868995987
0.10593333333333334,10.60885512752216
0.10596666666666667,10.803882819821409
0.10600000000000001,10.93358708955731
0.10603333333333334,10.997257302946506
0.10606666666666667,10.995377709782064
0.1061,10.929489648063607
0.10613333333333334,10.802070455598727
0.10616666666666667,10.616442087854924
0.1062,10.376704285092599
0.10623333333333333,10.087666221284723
0.10626666666666668,9.754752606278448
0.1063,9.383855330261838
0.10633333333333334,8.98112138376989
